title,url,publish_date,period,sentiment
"Guterres expresses supports for reforms, voices concern over Rohingya aid cuts - The Daily Star",https://news.google.com/rss/articles/CBMiywFBVV95cUxONE5Ja3VlajNkTkFab2tRZVdLS0lGcnZ3ai1CRUVnc1JhQ2JocHZlNURTWFlIV3dRY2VMOTZ2WHFtZGR6Mm93RmtsdXRBVDYySmREMDd6eGZEZldTRE9QZ3pKWDc2U1FRZjVEMUI4SDNLaF9saHYzOXhFUjlnVnRJejFvcUJhX2VKQ3pUV2MzX1hidy1zNWpPSTBHM2JsRzFadEtuSlQyMlVhUk5hczFPUGRTamRlZE9VTnpINmxTQlpkX2djREl1T3VqYw?oc=5,2025-03-14,2025,Positive
Business in Bangladesh faces sluggish growth amid high costs: Experts - United News of Bangladesh,https://news.google.com/rss/articles/CBMisAFBVV95cUxOQ2htSDByWVJQeklvbXRjX1JJQ2FyUGplYkVmcmRiTlAwWVQzdV9lRGVUbC0zalV5bWJpRFpDRTNDa3RNTGM3S2tLNHhFaXByMU00X1UzcGpyYmM4WUNCckxtY0hSRUxDdWlIaVgyYnM2NzJVWmVTNlVpOFZsd3ZaQVZNaDhZRUtoMnFHVGZUaU9xblJiNERhYWdmRmxXdS1xVE9SUWhjeWhFc1JLR2laMA?oc=5,2025-03-13,2025,Positive
Bangladesh's forex reserve drops to $19.7b - New Age BD,https://news.google.com/rss/articles/CBMifEFVX3lxTE9XV05yNWdETEhCeFl2a3MzTE1Ob0NMUHFvU28tMXBvRXcycDRFYmtBZ25YMlEyeE5DY0JfTVpRYTFYemgtMHRVYndBM1l0Sy0yTmhXeERIeWNXLWNtd3d2WVFNS2dHa3djQ2xKdFBEcDUxNlRuNkZUWmM2c2g?oc=5,2025-03-09,2025,Neutral
Inside Uber’s operations in Bangladesh: A chat with Nasheed Ferdous Kamal - The Daily Star,https://news.google.com/rss/articles/CBMitwFBVV95cUxOUHFiaVRIeVpZejJSVFo3Zlpib1BteThPSzRQQ2pCUl9oZU1vYm1zN0dTUDd5X0Rka19MZ05JdTJvY0dSdzQzcHl2ZGx6XzdWaVpFZlUyOTdWRDh1NXVobUdOX0phRExEWnJOTE5rWDAwQWdmdlJtbkduWm0tYXJpVDJQc1J1RUhRdnVtLWtaV2N4cGM1aTNQVlFYcm84WjYzU1NHU283LVo1aXNpLXg0eTh5amtMUjg?oc=5,2025-03-04,2025,Neutral
Yunus refers to India's northeast states in bid to lure China; eyebrows raised - India Today,https://news.google.com/rss/articles/CBMi9gFBVV95cUxNcUZaM0k1aDBkMl9idDRGZ3pXeHBwbHhxREhIa3JjZ2RCa2toSHh0a2lKVm5aOWlNeEFwTWt3UjgtRUhVbGtuRFl0aVZTUUxsXzFrZEdPOTBvNjc4T184Q3B1Vk5PR0EyeG1fT3k5eFZvUFV6SVFVbDJLYXViTXFzanY3V2xNdElpV2pFM2JpMjV3QmVabkxCeXp1OE1YVnZfNGFydGtJa3RzTThlQkVfT0pkZm1ZaXd3RHJnaGw1cm5wa3c1Ym9RZGVnMk5venlORjA5dXJTQThWZWRGZnkwUU4xUWdsTktYcXNuaFZQTTd1MGdpcHfSAfsBQVVfeXFMT3FRdElnMXhPS1ZPWXpjSmxnZ05qWDBRdm5BeUdnYVZ5c2lIU09fWW5sbFJnWmFZdHBFZUUxYV9HeW11R0lyc3psVUlINTJheTcyRGhxcFZmVll0RmoydHMyOTUySllyTTBfZTdjUDhFNjFMeksxR1ptSGk2M0VJZDVFdmJiajZVcnN1VGFBcWctUlA1Ti1nYWptdjdwZG0yVHdfSUJyTmhsNG5iTkYwQk53SndzNW5PX21DdzV6RXAtNzFCSFBfM094S0hwZTRMa1dTYXlybm5yc2hCWk96Zk8zcVBXck5sb3BRWE80aEpZLTM2bG1hY0hIa0U?oc=5,2025-03-31,2025,Neutral
Private credit growth slips to decade-low 7.15% - The Business Standard,https://news.google.com/rss/articles/CBMiigFBVV95cUxQNXltSEp6ZkRXUHFPVktsaVZHM3U5SGgyamJuSnhMN3U1WUhKQzJjVk1xWWdOS21xVlZPY3hJTDNyRE41R0xUa29qZ1V5QmJYaU9JTFBUVEl5SFl4bDJGYkNpVjZOR2JpVnVIeTg4c0RyZlRjRmJOcm9lbjZmTmxKYXptYi1Wb2owemfSAY8BQVVfeXFMTnY4ZWpTdnFMVWFMMEhYMXJING1Dak1Ub0FyLVhvbFh5Tm5WNkFQLXBRU0MteUJfWE1pSDA5YnEzS3g4S0ZTLTlPN3RFX3ZDd256aXNETWVXNnIzdHZOUmVlZnEwT2hWQ25uZ1BmUU9HNmNQRkhsTUtiV2NPcVBMRG9FVkpsME14M3lSbUlmVzQ?oc=5,2025-03-10,2025,Positive
"10 Poorest Countries In The World: Bangladesh, Pakistan Absent From The List; India’s Ally Ranks... Among The Poorest Nations - Zee News",https://news.google.com/rss/articles/CBMi-gFBVV95cUxOYmpnQkU4WnFsV2tueTJscTE2VEpBRVlQVU1QMjI5Y3g1a0JuWDdFc2FBZXFyNjRLcEhqandReFU0cUxKY1JGR09TUm5XRFNJRHdVUWJRMm1hV3dpSDVwUHVvZy1WNlQ4NDBfQllsdjV5MjFuV1NVQlRkRHFOdEZubWU5OGtUUldiTDUtTGdBWHh5OHdTUVhINExPVGtiN2xrXzN0cVUwZXlzU2dEYzNtMWM2UVZJd0xLZG94LW1kOXozTTR6R3dDNm1lLTNLMTVCVk9OZUp2R3MyZERtNmtlNkg5VGw5RWJMRnV3VFdseVNBUmpxVlBLQTRn?oc=5,2025-03-08,2025,Negative
Bangladesh's new friend circle: A ring of fire for India? - The Economic Times,https://news.google.com/rss/articles/CBMivgFBVV95cUxQendEYUJBUzNiT3cydmRmR2NQUEMwZlQ1eElFRDJJbVljaU1JRms4dWdpWHEtYWVoYW1nbzhMMXREdU9sZm5rNXVocUdBbEZYZ05WaDg4dDd6RlVpeTZ1VTJQeUVqY3BaaVBBNWJfVkRERGVkYktNbWY1ZjFfeEprX1NiM2Npdk5xVThmeHhMc2Q3b2lxUjUxS0I2ZHZxYmhGY3RCM0c1QWtZZmljb1VOMnVBN1NTOGJZTFpBcmNB0gHDAUFVX3lxTE53X003S3k0RGswSDkxR0Nnck9JYlFBLXBKVDBDblFfX19aXzZ5RUZ6UjhxZ3cxQ0pRSXcwU1dFVkctYWV3eWZJUjdrekFlRFRIYUNaekFoS21GLWdtNm5xQzB3b0cycFlvcnVoc1FYTTFNamhBaUk2Tm55YzhmcWpLa1A5LWZVZlRtS1lILU8zem42U1plVlNINnliYTd1T0lMRTF0Y0tDQ3pGbjlWbE5FVmU2U1ZmY1hZLWtodGNKYmpHVQ?oc=5,2025-03-06,2025,Positive
Powering Bangladesh’s future - Dhaka Tribune,https://news.google.com/rss/articles/CBMijwFBVV95cUxNMHhkMTkyUmxfbmNOMGhZcHVWelRNT1RIWEtxalB0UU8xRUVkNmZhVGMzY091QjJPWDBsZjhpVEFYZGdldmR2YUF6dW9reEVjSDJrTHAxM0hET0RUMTV4RGVEVVEzUV9pMk5EVkVZVndqZDhCdTRrVG82SzQyU19pd2RLbDVETUtnWGZWNFJXZ9IBlAFBVV95cUxNWXlkemc2ZEhzQTZQQ25ERjFPcFhoRUU2RDcxcmFKWXFibFc0LXNacjRydzJwTktTWlFUMFd1NEhmQ1ZUREtwTlhZc1lwQXJEd1lNZEVTRW1qWFYzdVV5QkRpTGlFdlMwYjFKRFREYlU3WjVCX2hwQjlmblRNNmloWk5Od2gtWFRTMW9zd1dDbENlT3hO?oc=5,2025-03-20,2025,Neutral
Govt striving for economic stability: Planning Adviser - Bangladesh Sangbad Sangstha (BSS),https://news.google.com/rss/articles/CBMiS0FVX3lxTFBLc2k1ZmxMdXdXYXRTSGYwandaM1pxRmYwU3FCWnVQVkpETEZhbUR6ajRkX01DRDcxQi1acVZ0ZjB1Q1FEQkFSQklzdw?oc=5,2025-03-24,2025,Neutral
Hundred economic zones scaled down to five priority EZs - The Financial Express,https://news.google.com/rss/articles/CBMiwwFBVV95cUxQMjdHaHJyNVRNSktXN0dsTkhRVGR6MnZPcUc1V1luOXhnTFBUQmNqZE16eWpjT2NzMXdfQ3VPclJaRnVwa3E1M21fTk1JQThZYUx6NkhJUXJORXRTVlhRY0pBbTR4eUpVYVNxT3F1TXgxM0ZGb015akMtREg2UFE2b2owaEt2U09RY05WNzVTb3JjTVBXZnlkMFVGbWF6ZzY0NkpHcGZ5YlNPM0kzU3BSbGJMaUlsNDZYb1d2S3dhTUtLVmfSAc8BQVVfeXFMUEF3YUxBcHFpeHRncS1OMTR3NHV0Um9UdExYQkFEYVV6MHBiRS1JLVdHbWZrVTdIMERTSTVlOEdiWW5wcWdsbXQ1Rk9NeHdoZEcza0w3QXg5RG9lbV9MMkRBZW53LVc2RlYwS2pZMzF1ZXBWcENITWFYNVZ0bHVmX3NqelhaSl80RHNoWkE4b0F4Qy1VM09QeFlwaFNlVDFkeHJfVnV4V2hYemxlM2s1UmRNdXA5TEo5Z1dmQjRQci10eWgxU1VKRk9jb08zUTdr?oc=5,2025-03-01,2025,Neutral
Bangladesh crumbles with financial burden of environmental pollution - The Financial Express,https://news.google.com/rss/articles/CBMiygFBVV95cUxNRmJKUTJhX1FScjFFWi01WUIzcHJSRUNyeGRVZFhRRmVFZDlTVXAwUm9NR0ozMWF6SngtRzNFWHA5YnRtLVB4TUdRbXNfT1I4dFZqalBzOS1Ga1ZDaFhBMkg2ejEtZDZ3OXV5NHloVUxZdC1yUnltYWthY2V1bWp6SGlhUnhfZEFMTzN2ek9XUThQMExBX2EzTkV2NFV1QWNST2xlNFl1eUVWSGYzaUxucl9heGluVDFQSXhsV1BOU3dSWnVaa3V6WWN30gHWAUFVX3lxTE1nYnNpellCTlRhWEFrbDVHaDRrSVRoNFhjTEEzc2pVNDhKQ1FxSEVOcklfM1diRHBEaG0ySXJNZ0E2LW9lWmZhODJfS1lidnI2bGlhc1BNWHJfbEdlTWZGcE5vX2JlUVVtWTJuTFVMR2dXNGlJa3paTVM0bUg3TVM3cFpxWkJRWmJFYmRWQ000UlphTHlwbXlIS2tPWUF2YWVRYzEzRDNQT1NmWGVRbWpyaUpPaXlybDJ2YW1pc1ZXVGxPUTRKSU90RFdHTy1TSHB0ZVpMc2c?oc=5,2025-03-20,2025,Negative
Investment Summit: Bangladesh to showcase real stories to global investors - United News of Bangladesh,https://news.google.com/rss/articles/CBMiuwFBVV95cUxQenNBSXhVdXpKWnBvTWtJWUc4YU83aHRIN0xpYzNJY0k2WXlpbFV6YjZ2ZzByd0lLeHY3Sy1kdHpvalR0T0hnTVpsUkpYMlpCYzdrT1RYTGg2ZmdLcUFtNmRuQ3cxQ1RSeHYtVDEtOGdwQ0ZZcVJGLWg0eGszQ0pDcTlCbzBrMFBBTW1qVmFVRWI5QlNNMktKTkhRbUhkS3g5WHZRSkdCRl9Ic2JJUjhFVEZvUm82WjZpclNB?oc=5,2025-03-23,2025,Positive
Empowering MSME sector - The Financial Express,https://news.google.com/rss/articles/CBMieEFVX3lxTE5vQ1VoVlg4RWZURWlQUVJMZllVTnd1NERhS0JId2ktQmd2SXR1eHItWmxXZWE0c0xhSmk4V3MxVS1OSkN0MTBQWjZjcEQtbGgxdEdacHZCRDdNQTRRenhNd0d6OFhNdERCcDJGRE43X0Z3SGFHNGx3RA?oc=5,2025-03-21,2025,Neutral
Highway Construction Cost In Bangladesh | Will the construction of roads paved with gold continue? - The Daily Star,https://news.google.com/rss/articles/CBMipgFBVV95cUxQWUZKM3d3VjZwb01RUTdIVEROTWZfZ3RXb3NsQjEwcUE0Z0hwbV9fbW10UjRfRE5yNGVxUmF0Tm45UHFobEJPbVluQno0SVJlaWRxdWVpcVdKS1M3amV0c2VrR191RkFjWEhTb2JlM1hKeXFyZjNsNW8yTktJVzRCcFo3OFRLS1ZXbDlGYnVVelBlbnc5S08xWUVOSzI0VzBFXzE0SVNn?oc=5,2025-03-23,2025,Neutral
The Golden Prospects and Challenges of Bangladesh’s Pharmaceutical Industry - dailycountrytodaybd.com,https://news.google.com/rss/articles/CBMivgFBVV95cUxPZnBrdUw0ZHhyVkdlbUtWaUl1My1UN19ON28weTBxaWlabkQ3Q3FNNC1SUWt2Y1hDdlIzd2YyWFNabjJGQTZJMGt1UkRsbkpDbkZfUlYyR1hNYjE0bmpza2JjbklMZ3RybUxtSHkyUV90S0VEWFZKQW1EVTdzLU02MWZiQXV6ZTdObnA1RnBNaXFlblN0Z3RxMk43X1IzdW5NZ2VWbU81R1NWMWc5b2d1X3hELWhpX3BnMGxLY1pB?oc=5,2025-03-03,2025,Positive
"India snubs Bangladesh on medical visas, opening way for China - The Economic Times",https://news.google.com/rss/articles/CBMixAFBVV95cUxPSE82bHc3c2E1OElaNlVFSnR0RHlHdnJmemxvLUNSbVpSZ3lScmpyWC1GWHA2OU9aVnoycy1mNDkzY1FrN0VOTnRQRW55amNzakZQWjQ0c0h1LTRBV1pnaTB0Z0Vyd2Z3bWRWNC1uUEV0NzZNN3JRdzRSc2k1TENmZkZzdFEtYXF6WmtxalZ3WXlXbVh6YnFLS1FmU1FaME1RdDNJNDVIMHF3NDhXaUhaSGx6WHlKa2tHb0JQVmE3cG55UXhU0gHKAUFVX3lxTE1FNjZBelplUjdvUTU0SzZkSzBYZUpGYTJsQ0U0eU5yYjF1Y0M3bmpxbUU5ejkyZjgwdUt3NHhKbFltVEkyMUp5Y3dyR3RiVTV6amhUS0lBTzJhUnVlb2xxMmFYOEp3WU4xQzZCeFdhVVhibDc0RTM1d3duMGZnMTlNOXgwSUo1V2R6ZnJ1eGt3M2JOelZ3NlB6MUNudGFBb3FEY3dFT0h6dk5ZT0ZhWEwtR2RyOFhCWUs4MlhSQ0NIdkUzcVR6WVNUQVE?oc=5,2025-03-19,2025,Negative
Similarities and differences in economic policies of Bangladesh and Sri Lanka after uprisings - Prothom Alo English,https://news.google.com/rss/articles/CBMiX0FVX3lxTE5yV3VRUmhoM0R2bkVnNnlXRl8zUWZYc2RvNDJqS0l6b2N4YW82QWJuZkFGcThYYlZjV3BoeUstTUxhQzB6R3BEQWtPaU9TS21MemFjWW5vME56c1Jtb0040gFsQVVfeXFMT1RYTnA2dHVndXRLcVVFY2plUlNzSzc3NHBHeHNhRy1BQnE5Tm1rdmlTMDVsVHdTQW5fNHRfb0hWQk94YnQ2YWs1dzRWb1ExMXBEVWx2Q2UtRFdMMUZ5RlUwWEpLMjhhQ0hrcXow?oc=5,2025-03-20,2025,Neutral
Taming inflation in Bangladesh - United Nations Development Programme,https://news.google.com/rss/articles/CBMickFVX3lxTE1sbm9yZkpsQW5zcGRubEllRzR4MmJMcEJ2ejhkXzdwRjRiRUFIWVRGMmNfM3hWMXUwVUN3dHdsRnJwaFk4SC14ZUJkNUFkNkxsTno0eGsyM3I4SlFaaTlNMXVPZ3lkbS1HWmJ1SG1jckF1QQ?oc=5,2025-03-23,2025,Positive
Bangladesh needs a neatly-crafted maritime policy - The Financial Express,https://news.google.com/rss/articles/CBMinAFBVV95cUxNcVNVbS1jNWFjNll1YktKQUNNcW56SnJMRzVvMXNxd2RjRGx2cFRQd1JCLUxrSW5jSDdmOVhONEg0OXI3ZkxtNnRPenZjR2hNcFpsaEM1cFhjMUh4T0hSaUV0U2FlSHN6dG1Od2NSWmttMXcwMnBiRmRLTzhCUVVHNTQ1dGhRdDd1MTVNM0hWVzUwS01rQThXVFloRVo?oc=5,2025-03-07,2025,Neutral
"35,000 tonnes of rice from India, Vietnam arrive at Bangladesh port - The Economic Times",https://news.google.com/rss/articles/CBMi3wFBVV95cUxNeVFzWVYzMktXQ2drSkJfTzRaTVZTWVEwR2ZZMEs4RTFCVlQydFdyNW1JSmctZ0FpUndNVmR1ODVhSDdiQzNsN0xXNGFlejNvOEFhN3U0X2xzY2xuR2pHamhrVTdwc0NvZ0xVc2dpanl6S2hiNWxQNHE0V2dpUWRMMElEWE93bnBGVUlvbWM3M2FVdHJFU3lmVEJ4T1dsVW5oZS1pbWdnSW5zRmlSVG5xQnFEaGJ2WFhnaDcwYTJ4bzNnNjNvWVk1S19KRjNsTXZtRHpSNlBOSDdFbEcySWNj0gHkAUFVX3lxTE9uZF92RndRcHo1d1RfNlRMRFZoak5FbE5nRmt5anZXNUMyTjRmdVVEbC1ZNnlnYlQ4OU5MOXJIRXBLSlJYclVSQlQzUFp6M1lEd19pSXdFWUJTclZHRHlKWEZVTUY2Vkx2UmpYcURFdnhma3BhNGQyNHNqc1YxQURUMzZIT2ROS0QyTHd2X2JocjhQZlJUNUpjNkI0eWVjWm41YXRsVTN1MVRoaVNXbXpvYlBOdG5oeEo1WnVGa2xEdnQydUN0Zy1fZGJrMHRHLWJUX19xSjR2UDU0aEE3VzJlem9vSg?oc=5,2025-03-17,2025,Neutral
Bangladesh Economy to Slow to 3.9% Growth in FY2025 Before Rebounding in FY2026 - Asian Development Bank,https://news.google.com/rss/articles/CBMijAFBVV95cUxQWHI0UmJOemFzQlVvRUFaNDM5TVZwQlc1VTBSZUpGLUxMYllydTczdjhvTlBkWnJTeURmR2lYYzVtQllMcEVtY2NRelVwS2RXX2tsM3o0OWtSelRrb1J0UWsxTzdaX2I0dUpkSXBMckpsc1FtQ2lBYkRPMUdNRFZyM3V2ZlNZd1pUcGRJSA?oc=5,2025-04-09,2025,Positive
Bangladesh economy may grow at the slowest rate in 36 years - CNBC TV18,https://news.google.com/rss/articles/CBMipgFBVV95cUxQcTRzWEowZmJLaFRTd2hLMUhIaGdZT0pyN3ZlMGZ3V3RJbXNVOTY2dVhqNlJXMW54ZXc4cHEwdE85d29hNFE5Q0oxRmdLekxKVXJzYmlkMzRzVGZjMjQ2YWZET1JVaTB2TjlFV0szWk12X093MHZoRmttWXh1YUVfSndxQUxSQUxGYmZWdkJKazc0XzRYbGF5d2ZTMkNmd1gtX3JabGhn0gGrAUFVX3lxTE9CTnNkVXhUczdLbEVmQ3A2NE53N3Q0cXlOWHEwUE5IUnM1Tjh0VVdPRnN3bk1PVEpETjlIRjV1UEV4RGJSQ3l1VUtKUXFYbzNSLUhhWWw1Mk4xMmRnNWdIYzBrNldVVHV2RXR5bHp0WkZveXhHWFZzUDVLQkpJUHYwd0lZMV9mbG55MWRmcTQ4ekluSmowenM1b2VKNm5pZE9jZFRtQWZHaG5rQQ?oc=5,2025-04-26,2025,Neutral
"Bangladesh's economy faces persistent challenges, significant external financing needs: IMF - Xinhua",https://news.google.com/rss/articles/CBMifEFVX3lxTE5mR2FKSTBYZzc4cWtCbVExSUdMNzhfY0VjX3hnMFlGSTBLLWVkUXVRY1lJeFJLZ3U1czJrMTlsd3ItZHFPSXdFdllKcVNRY240YmxRUWtreE9hS3AwZV9feUY3ckVmc19KdFdLVWxvZUZxakdMVy1rem9WeGQ?oc=5,2025-04-18,2025,Positive
Opinion | How China can help Bangladesh escape India’s foreign policy grip - South China Morning Post,https://news.google.com/rss/articles/CBMivgFBVV95cUxNelI5RklKUjl0UFhfWWJXQVZENFBJb0FHT1M3SjlXbHE1Z1VEVnpUNXJuRF9fNmx4X09MZmVQZnhxQzJaNlZoM3JyZHhoVWM0SlMxa3N0UzI1cWFoYnRNVDQ3X0YzRGJEc1FqYkpwT3FPalNOODMta3A5TmpiSWh0ZDcyQmZybEYxTWRSQmh3bTJmcFQ3UVEzLXUxaG9UaEdaZzkxVF8tcTZNeFVpdGtkWERZbnpDWjhJUzVfYzZn0gG-AUFVX3lxTFBjRWp1QS1Gc0xWREJwVkNGek1CT01PNE0wdmVUWW1RbGR3cnFTUGNsTWt4S0tpZEhxRmV5Y2pCd2R1eGdJd05GU2sydVZiZmpXVkJOUUpvalZSZS02aF9sbzVmM3E4aXJ5WVZRVUF6WTQ5dHN5OVhkM1pEM0t2dlFFaGo0ZVdrY0E1OEZSWE1nYlliQ2JublVoQTFPSmVXX0hScGFqeXRKcmRvMkp2T3ZOUFpZczlPQXR2OHdDRWc?oc=5,2025-04-13,2025,Positive
Bangladesh's Current Situation and the Changes Coming with Dr. Mohammad Yunus - Vocal,https://news.google.com/rss/articles/CBMipwFBVV95cUxNR3pscVI1MFZHYjF0a0lxQzU1S1J0VWItaTJwbEI0bkZEOC1kclF6cWJLWGw4ZUtuU2Z1LXVNeFdPNWN2V0ZGUURoajV2S2o5ZEdOUUNSY3Y3cjZNX1NhS2ozU0FuWU0xVHQwZEtqZTJXbmU2RF8tekRyejhLQ1NHeVRZQmRTeXJJWjRiUDRzcENaRFVGXzBzOFJTZ0cwU3Q4SFUxal9PVQ?oc=5,2025-04-11,2025,Neutral
Bangladesh: US import tariffs threaten Bangladesh’s crucial garment sector - Credendo,https://news.google.com/rss/articles/CBMirwFBVV95cUxPTk9JZTRqaDdLSnlhZzIycWRPOElNNmNEc1U3SzU5UjNlUkR4QzZNMEdzRzk2TmFpdEdBT253Vkx6bXh0QUpaNHlJSmlfRlB2bC1fV212QUdaSlRkNU1LMUJQM24xNHBmcTJSRkZNdHZITE5LZVhDYTNRcXVsVVVmdEFUbm1zZ2tObzZyTnh1Sm9VUUxETlRORjVhX1FOc01zUU1abmJ6NkJrV0NIS3Z3?oc=5,2025-04-22,2025,Negative
Bangladesh Offers to Import More From the US - The Diplomat – Asia-Pacific Current Affairs Magazine,https://news.google.com/rss/articles/CBMigwFBVV95cUxPU0FfODVHTUJUdFVNQzBBR21CaENBRGFOak5vRVNXNnBkRjN6dGtGQWxrS3U2YXdNYkxuV3Z0OGlxbml1aHh2WHBCMVdKekhOakJ1MmhMaURwSEZOSy1RaE1HX3FxV0cxQnF0OG84US1ybjEyRVEyREZNcGw4dGR5cjZzRQ?oc=5,2025-04-11,2025,Neutral
What Should Bangladesh Do In Response To US Tariffs? – OpEd - Eurasia Review,https://news.google.com/rss/articles/CBMinAFBVV95cUxNVjhrdzI2TE1kY3JtRTViMzJYM3RUZVk4SVY0UlJfUlRZX1d3ZWhOOF9oOGxZU21qSHBpYkxobkxuQ181dDJobExBNGtDdm5DalZJMGx0ZXlhSVdZM3VBYlJ3eDlqQWJhVW1GVk0wLUZJaTZ5dWVUc1dDd0otY0JXcGJDbHBvM2FvaUdjN3daaHVzX1lLRFhnRGoydnU?oc=5,2025-04-10,2025,Neutral
Yunus regime is doing irreparable damage to Bangladesh’s economy - Moneycontrol,https://news.google.com/rss/articles/CBMivAFBVV95cUxOZlFXeHpneTR2WlQ5ZWQzb2t6cUFKdjktRUpsZDljcGxtdHhEcnloOXk2UUtKWEQ2VFRFTlBZZ2w5NW4xclRiU1p6b3ZUbVpULVZrdmZrSE1xbkM5OGV5T1h3M21weFNHZWQ0eXdjLWE0R2ZhQndndWtuMUdZTUIzR0U1ZW1COVp4amVETzhLbTI4TXhIeUlhN3JkZVpSZ0VzS09NNk1DNmtPMDFNT1h2TE43R3lDbnl5MXR1bNIBwgFBVV95cUxNdmRubkRxcGhfV0xlc2lPNFlzeHJ0ZUVkd1oyczZjR2h3MzBZNTMyZDNSaDBiZEpuV0dhU3psajEwT3hBaGJyU1BncFB1UjRLUGU0RzFkUE9JcVFpMnIwbHZULTNMN2JxVDlGM29DdkJ3RTlNS0pkLWJ6ZEZQTjJQZUlKUkZ3VldRXzFGc0RfVTRqOGJqXzNSY0ZYMFBBNEd6SDNkOHAxbGd1TWV6TzFGczR6TC1DVXlBejNDcDEydzlhQQ?oc=5,2025-04-24,2025,Negative
IMF to Continue Discussions With Bangladesh on Staff Level Pact - Bloomberg,https://news.google.com/rss/articles/CBMitAFBVV95cUxPaDNrdmVYOEkyRHgtdDJIWmdid1RyOU90dEk3SV9zc3dxVmUwWmlSaTlxdHZCQno1ejdRYno2M2F4OVlTbmdWZWhxTzk4OHhkMld3ZDBrUWtLNGxlTi1sTEZXVEFNNzZxdjlWekV2ZVp3M1VvSHJGRXRTbjJSNGxaR2FzQ2tRc3dFMkpGVkxZR0JmSTdJS3YxMTRMYV94NFhJTVRCNHU3MjQ1VjdEeUtLSGpscTY?oc=5,2025-04-17,2025,Neutral
"Bangladesh's economy to grow 3.9% in FY25, 5.1% in FY26: ADB - Fibre2Fashion",https://news.google.com/rss/articles/CBMixgFBVV95cUxNYWtPQXYyTXVYTHJjbVZWQnY0bTNIdU1ZRzZtc2l3RE9qQnU4VTFkcGdZT0dDWkR6Ulk1SldfRm9rNGJDRU43VjBJd2FyS1RqUXloLTEyeEhqR3l2dGMwTGFkb1Nla2ptdmFjQUhxQlBSbjk3a0x2STFLY3U1T2FWQlZXeFhDZ21PbjZGTVFiRjUyMTJybEdjNXR3YkNUOVIwdHUxTm05bVdnRmZyUW1IQTBjaklFOGVnVEtlVHExRWplYzBBM0E?oc=5,2025-04-15,2025,Neutral
Bangladesh's economy under strain: No breakthrough in IMF loan talks after 2 weeks - India Today,https://news.google.com/rss/articles/CBMi1gFBVV95cUxOdmVQMGozMUFUMHp5YUdjbDdoT0UxeFlDTnY0N2ZsZHdrdW92em1hdFEydlljOFdwY1hjQkFqeXZFWWZlVGZSUjVXVjE2V2tSR1FqUk1IQ2dnTHBtOWpWVmYyYWxJWUJfX1VjcWxsQ0hSTlBBT3FGbjNDRzFaTDQ5VC1EQkR0LXN2ck1rd3ZkZUYzMVNzaExVdjhmeHJobXQ3bUI0elVTWWFMQ2FkWWlxS21tTHFFOG1ocml6dnN2M05OZnFpVTEyeFVaS3BfMFduZWNqRWx30gHbAUFVX3lxTFBNMXlVaFJvU285SkhDcHF6dDZOYS1fNnNLVm1IamtaLVpTNklLUlRsUGZjb1o0ejJsRm5kU2t5NU05TVQ4VHZFVllxODhlamdBY3F6THZGcHd3d1czYVRmR3ZrNWFETUk4Y0VaWXVNQUhIZ25nUWlXWmFIbXAwd1RkTUlPV0R2VkZzRDdqWmJEYXNBd1FyTk5ndk1UYmd2QjFtbzhNbHZRdEdkbUNfaFVWbTV2NHdYTUtRTFpLVERxa0VfYmdBRFNRbUJ2eGxpcHZDY3Vhb0VQdkFibw?oc=5,2025-04-19,2025,Negative
Working to RAISE the Prospects of Bangladesh’s Youth and Migrants - World Bank,https://news.google.com/rss/articles/CBMiugFBVV95cUxOMW1FanpwQUc0OU9BX2FneWItMDZ1c3FBZjFMY1RPWHpITzJZZHotbGZGVkltSmNpT2FQSUpIRlpGMzQ4OWlURXVUR3dIMndKNGw2NHlwLTBXb2cxcGRfTTdDZkxtUUdWb2N6QkNjQ1NvQWxndHBXdkYyVUE4anRpdVNWVS1ubkFzVU9uTGFzVGE4ZlJDTGY4WXViZXRTSC1IQ00wMUE2YXpRWnhSN244RlNyZ2tNTks2Znc?oc=5,2025-04-15,2025,Positive
"WB, IMF lower Bangladesh GDP growth below 4pc for FY25 - New Age BD",https://news.google.com/rss/articles/CBMinwFBVV95cUxNRW1KUmZoRzRDamtxRHE3dWtfUDFXVjIwa0V0a3pnX3pkaTJ1VmJKczFDMU0xMjFyS0hWOEdDZjlNQURRM0pfTWxxWHBqRnk0WHRNekxqVl85aUNBX2NFaWhJa2hIVGlycXJBM253MENNRlk2a3dSUG1HM3ZzN1ZoLVZ4cWtHa2dLQ1c3SHNsSjlBTnVhM1I0M0w4S2RsZm8?oc=5,2025-04-23,2025,Positive
Bangladesh GDP Sees 4.5% Growth in 2nd Quarter | Green shoots in economy - The Daily Star,https://news.google.com/rss/articles/CBMihAFBVV95cUxQc3FQVC02eFZfN2hpTVpDWnBtNVhDT0xYb3QzUlJkYVEyYkxSV3BVb3gyd1l6UGtaYTE0TlJ0TndGRC1fQlQ4RVRFUUNJNHB6MENKMnNrbnZnV1djUEFzTkpyNVFyYlVwYlVIM3doeXVsU1g2bXA5SmYzNzZITVJFc1F2Vnc?oc=5,2025-04-09,2025,Positive
